statement,verdict,sentiment
Gun violence far leading cause death young African American men outstripping next nine cause death combined,true,-0.936
Says Joe Biden destroy protection preexisting condition,false,-0.5423
Texas state gone longest without electing Democrat statewide,true,0.0
Says Rep Ilhan Omar DMinn speaking wonderful alQaida,false,0.5719
Video show Russian tank column totally destroyed attack helicopter,false,-0.7828
A video show nurse pretending vaccinate actor Anthony Hopkins squirting fluid syringe floor,false,0.1027
Georgia’s civil forfeiture law among worst country worst South,true,-0.8481
There job loss per month last three month President Bush past three month President Obama,true,-0.3182
The Providence teacher contract one longest country,false,0.0
Under Obama plan    health care country eventually going run government,false,0.4939
In England official data show child 52 time likely die following COVID19 vaccination unvaccinated child,false,-0.5994
In Boone County Missouri 17 unemployment rate can’t find enough people can’t fill job opening,true,-0.4404
Among developed nation least economically socially mobile country world,true,0.0
Transmission COVID19 asymptomatic individual never proven,false,0.0
Florida spends 300 million year child repeating preK 3rd grade,true,0.0
There serious voter fraud Virginia,false,-0.6249
Says Republican Party platform say pull back even rule campaign finance reform get rid McCainFeingold Democratic Party platform say want find way put fair rule campaign finance reform,true,0.7906
America’s federal business tax rate highest world,true,0.0
A flight crew took knee stranded New Orleans Saints airport runway,false,0.0
Barack Obama somehow manage add 8 trillion national debt debt 43 president held office compiled together,true,-0.6124
Virtually Republican Washington accepts climate change science,true,0.3182
Quotes Robert Mueller saying We must move quickly possible oneworld government oneworld religion one world leader,false,0.0
Between year 2000 2006 insurance premium country doubled,true,0.0
When COVID19 struck Illinois Department Employment Security hit something one expected 10 20 time claim even worst recession lifetime,true,-0.7579
More 200000 DACA recipient essential infrastructure worker including 41700 DACA recipient healthcare industry,true,0.0
Weve heard talk curbing use fossil fuel nearly every State Union address since oil embargo 1973,true,0.0
At Texas AM University 49 3000 faculty member brought enough money pay salary overhead past five year,false,-0.1027
Democrats Joe Biden want abolish suburb altogether ending singlefamily home zoning,false,0.0772
Georgia’s unemployment rate exceeded national rate 50 consecutive month,true,-0.4404
The film TV industry support 24000 direct job pay local worker 168 billion wage Georgia,true,0.3182
The Pfizer COVID19 vaccine 99 graphene oxide toxic human body cause number problem,false,-0.34
Sen Obama never taken party leader single major issue,true,-0.3089
If take account people struggling work stopped looking real unemployment rate 15 percent,true,-0.765
Says Marjorie Taylor Greene said 246 year ago Jesus Christ performed miracle making single day worth bullet last 8 day,false,0.6908
More preschooler shot dead year police officer line duty,true,-0.6771
Quotes Andy Borowitz saying stopping Hillary shortterm solution The longterm solution — difficult — fixing educational system created many people ignorant enough vote Hillary,false,0.1027
We killed lot innocent people state Texas,false,-0.4767
A datastoring microchip would implanted majority people opt become covered public health care option,false,0.4939
The annual Pentagon budget hovers 750 billion annually twice much debated Build Back Better Act cost 350 billion annually currently proposed,true,0.4404
Virginia’s economic growth stalled le 1 per year eight year,true,0.2023
The InterLink TF Green Airport closest airrail link country,false,0.0
Six Georgia’s county lawyer,true,0.0
The president health care proposal cause Americans premium increased decreased hundred million people lose current insurance coverage,false,0.3818
They’re unable administer vaccine lockdown end emergency end,false,-0.3818
Over 50 people House state Senate born Virginia,true,0.0
Says Texas school spend 45 180 school day mandated testing,false,0.0
Says Maggie Hassan female governor country,false,0.0
No private business conducted public property That issue contract dispute,false,-0.5994
We’ve reduced crime lowest level 27 year,true,-0.7269
Gas price never higher Exxon Mobils profit never higher,false,0.4404
We’ve brought 81 billion economic investment four time previous administration,true,0.0
We’re … getting pool 100 million people working That pool coming back,true,0.0
Wisconsin woman paid 81 cent dollar man job,false,0.0
The person shot Ashli Babbitt — boom — right head — boom — reason,false,0.0
Ronald Reagan’s signature 1986 amnesty act gave Barack Obama 15 million additional Hispanic vote 2012,false,0.0
On average US military working dog save life 150 200 serviceman woman span career,false,0.4939
Quotes Kurt Cobain saying 1993 wouldn’t surprised generation eventually elected true outsider business tycoon can’t bought … someone like Donald Trump,false,0.7351
Says LeBron James stop paying Social Security tax beginning second quarter first game season,true,0.0516
Says led effort build new University WisconsinMilwaukee engineering campus Wauwatosa,false,0.0
The Koch Brothers spending money either Democratic Republican party 2016 election,false,0.4019
The city Atlanta either highest secondhighest average water bill country,true,0.0
In United Kingdom 70plus percent people die COVID fully vaccinated,false,-0.2732
Says array statistic show condition part Baltimore rival West Bank Palestine North Korea distressed city Nigeria India China South Africa,true,-0.4215
Says New York Times reported Hillary Clinton George Soros paid woman accuse Trump sexual attack,false,-0.5994
The murder rate Atlanta rise year,true,-0.6908
Says Chuck Schumer said it’s racist allow citizen vote,false,-0.4767
The average taxpayer see equivalent 2 percent pay raise result low fuel price,true,-0.3612
Over past twenty year number homicide committed firearm United States decreased nearly 40 percent The number crime involving use firearm also plummeted declining nearly 70 percent,true,0.25
A photo show exMinneapolis police officer Derek Chauvin wearing Make Whites Great Again Hat,false,0.6249
By end first term President Obama added much debt prior 43 president combined,true,-0.3612
If actually took number Muslims sic Americans wed one largest Muslim country world,false,0.0772
Weve recovered recession faster come farther almost advanced country Earth,true,-0.2716
Many uninsured Americans young,true,0.0
Judge Rules Over 200000 Biden Votes Are Illegitimate In Wisconsin,false,0.0
We’ve 3000 murder connection lax border security,false,-0.5106
If US didnt borrow 12 trillion every year fund government operation money would available entrepreneur business people put work creating job building expanding business,false,0.296
Rick Scott doesnt tie lobbyist,false,0.0
Says Cape May Cumberland Salem part Atlantic county south MasonDixon line,false,0.0
Social Security Ponzi scheme,false,0.34
Says Harry Reid better voting attendance record three Congressmen,true,0.4404
Obama want increase size government 23 percent,false,0.3818
President Donald Trump’s budget threatened cut 2 trillion Social Security Medicare Medicaid,false,-0.4019
At present spending level citizen New York greater local debt burden Texans,true,-0.4404
A letter Mississippi Gov Tate Reeves say beginning October 2020 statewide mask requirement abolished,false,0.0
Most voter prefer zombie current US Congress,true,0.0
Studies show opened one reserve Alaska five year gas price could 2 gallon,false,0.0
Says Gov Doug Ducey want use taxpayer dollar increase salary private prison guard,true,-0.1779
Migrants DEMAND 50000 go home else …,true,-0.3034
Jeff Greene moved California Florida last two year In fact would legally allowed run statewide office lived long enough meet residency requirement,true,0.1027
We Army cut 40000 spot,true,-0.2732
Bill White presided construction may world largest abortion clinic,false,0.0
Says Italy arrested doctor intentionally killing 3000 coronavirus patient,false,-0.8176
A sign Dearborn Mich Advancement Islamic Agenda America say Allah praised America kill nothing stop,false,-0.1561
Says logo porn website appeared CNN broadcast,false,0.0
Florida’s regulation payday lending industry stronger almost state,false,0.3818
