statement,verdict,sentiment
Says Chris Koster opposes righttowork effort taken 8 million ‘union bosses’,half-true,0.0
Says Alex Sink supported tax water TV,mostly-true,0.3182
More half unemployed Ohioans work six month,mostly-true,0.0
Every major study done legitimate group  shows hundred thousand job created pas capandtrade legislation And wind pricing carbon,false,0.25
Bill White discriminating Hes taking job African Americans giving friend,pants-fire,0.6808
McDonald’s hamburger 15 percent ‘real beef’ The 85 percent meat filler cleansed ammonia cause stomach intestinal cancer,pants-fire,-0.6597
Congresswoman RosLehtinen long record voting VA backlog fix,false,0.0
Says Texas rank among nation’s top five state high school graduation rate,true,0.2023
Voter turnout group 2008 presidential general election Georgia far greater demographically,mostly-true,0.3612
Trump approval rating better Obama Reagan point presidency,mostly-true,0.7184
The New England Journal Medicine released survey week President Obama signed Obamacare stating 30 percent American physician would leave profession government took health care,false,0.4588
The Biden administration gifted Taliban 80 billionplus militarygrade weapon want 9mm pistol,false,-0.2263
Says armed civilian stop mass shooting gun average 25 people die otherwise average 18 people die,false,-0.9081
A lot problem forest fire  is bad policy clear forest put place environmentalist,mostly-false,-0.7184
A member redistricting commission proposed Issue 2 could accept bribe somebody couldn’t removed commission,false,0.2023
29 mass shooting committed concealed carrier since 2007 period one 1 licensed civilian meaningfully intervened mass shooting,half-true,0.2732
Republicans didnt increase state funding nursing home last budget,false,-0.2411
We highest corporate tax rate world It’s 35 percent,true,0.0
Given result primary vote one New Hampshire superdelegate equal vote 10000 grassroots activist,mostly-true,0.0
As world rally around Ukraine Mike Lee one two senator oppose sanction Putin Then flew Kremlin discussed dropping sanction Lee even opposed arming Ukrainians fighting life,mostly-false,-0.3612
Says Kamala Harris said federal tax home reparation,false,0.0
When come urgency passing budget repair bill there’s rush thing fiscal year doesn’t end June 30 2011,mostly-false,0.0
Myanmar used Dominion Voting Systems,false,0.0
There 44 plan submitted affecting 90 school district And Scott administration rejected,false,-0.5106
The Republican Party 21 percent party ID shrinking,mostly-true,0.6597
A retired US Army sergeant face life prison killing two Syrian refugee discovering raped teenage daughter,false,-0.9231
The Republicans still want privatize Social Security In fact whole idea turn Social Security trust fund Wall Street,mostly-false,0.8126
What I put forward add penny debt,half-true,-0.3612
Roadside bomb responsible 70 percent casualty Iraq new mineresistant vehicle reduce casualty twothirds,mostly-true,-0.8271
Welcome Houston diverse city America,mostly-true,0.4588
Says GOP primary opponent Glenn Grothman Joe Leibham cast compromise vote cost 788 million higher electricity cost,mostly-true,0.0
Suez Canal blocked huge container ship named Evergreen Evergreen shipping likely cover human sex trafficking Hillary Clinton,pants-fire,0.0516
The poverty rate West Virginia 191 percent fourthhighest country,true,-0.5106
Says first time ever Texas lawmaker funding student population growth,mostly-true,0.3818
John McCain voted tax cut 2001 2003 wrongly claiming helped rich,mostly-true,0.3612
The House Zika bill limit access birth control service needed help curb spread virus Puerto Rico,half-true,0.4019
An independent analysis show payment cancer care slashed close 45 causing cancer clinic close massively raising healthcare cost,half-true,-0.8176
You must list gun 2010 tax return,pants-fire,-0.34
Between 27000 200000 Wisconsinites turned away poll 2016 due lack proper identification,pants-fire,-0.3182
Manufacturing best employment year almost 15 year,mostly-true,0.6369
Under Tax Cuts Jobs Act average American family four receive 1182 tax cut,mostly-true,-0.5106
The national economy strong largest expansion private sector job President Trump came office,true,0.5106
Sherrod Brown gave huge bonus executive,pants-fire,0.7003
At nearly 19 million people population Florida larger earlier primary caucus state combined,true,0.0
We spend money antacid politics,false,0.0
Says federal government spending 765828 subsidize pancake yuppie Washington,half-true,0.0
A photo show two men run pretend homeless attack rob,false,-0.7964
A capandtrade plan promoted Barack Obama would hit hardest already struggling make end meet,half-true,0.0
Photo show Joe Biden asleep desk,false,0.0
The United States ally lined air strike Syria Obama pulled rug,half-true,0.3182
Of 30000 individual arrested year crime 16 17 95 percent result criminal conviction Only 15 percent ultimately go state prison,mostly-true,-0.9231
In Chicago toughest gun law United States probably could say far gun violence city,mostly-false,-0.7506
The Bush tax cut created 8 million job first 10 year existence Weve lost 5 million job recession,false,-0.6369
List show 1000 peer reviewed study questioning COVID19 vaccine safety,false,0.34
Says opposed 716 billion cut Medicare,half-true,-0.2732
Says Trump administration transferred 10 million FEMA ICE,true,0.0
John Kasich say despite 12 visit president somewhere 45 million 50 million spent 500 paid volunteer calling every name book former president first lady Godknowswhoelse,half-true,0.0
The Free Flow Information Act 2009 would guarantee Barack Obama never held accountable producing forged birth document,pants-fire,0.6486
The property appraiser budget 1 million le today I took office 16 year ago,true,0.0
Lake Erie support nearly 10 percent Ohios job generates 750 million state local tax,mostly-true,0.4019
Germany 96 Latest Omicron Patients FULLY Vaccinated – Only 4 Unvaccinated,false,0.0
Says Donald Trump breaking campaign pledge bring manufacturing job back Wisconsin Pennsylvania since two state lost manufacturing job past year,mostly-false,-0.3182
When Donald Trump asked Florida casino gambling said,mostly-true,0.0
Says 44 senator voted NOT send stimulus check,false,0.0
A video show Joe Biden lost confused stage,pants-fire,-0.5574
Under House health care bill Medicaid spending actually go 20 percent next 10 year,half-true,0.4939
163 paid protester filed lawsuit George Soros paying bail,pants-fire,-0.2263
Say according Los Angeles Times 95 warrant murder Los Angeles illegal alien twothirds birth Los Angeles County illegal alien Mexicans Medicaid nearly 60 occupant HUD property illegal Nancy Pelosi want put windfall tax retirement fund profit,pants-fire,-0.9231
Herd immunity probably California far fewer COVID19 death New York,false,-0.5994
Closing tobacco loophole would save Missouri taxpayer 50000000,true,0.4939
When George W Bush governor Texas percentage uninsured went Under successor Rick Perry gone,half-true,0.2263
A video show Russian warship Moskva exploding,false,-0.1779
Wayne Powell stated position objection taking In God We Trust US currency,true,0.6597
The House Delegates budget bill cut 50 million education,true,-0.2732
A study National Economics Research Association showed Paris climate deal could cost 27 million lost job US 2025 country adhere commitment made Obama Administration,false,0.0772
Pete Buttigieg claim Bible say baby aborted ‘up first breath’,false,0.0
In donothing Senate 352 House bill sitting Harry Reid’s desk awaiting action including 55 introduced Democrats,half-true,0.0
Republicans General Assembly cut teacher pay much took 2011 even recent pay raise still preRecession pay level,mostly-false,-0.5106
Under Barack Obama US lowest workforce since President Jimmy Carter,mostly-false,-0.3818
Under President Obama US security funding Israel alltime high,half-true,0.34
Omicron hysteria timed would coincide distract Ghislaine Maxwell trial,pants-fire,-0.6249
Arkansas Democratic congressional candidate Chad Causey Washington DC bureaucrat,false,0.0
I think little le half people prison le year   We people check kiters dont pay child support locking state pen,true,-0.6442
Says US Senate candidate Eric Hovde ‘no problem raising taxes’,mostly-false,-0.4019
In 2013 United States accepted 67 percent world’s refugee,mostly-false,0.5994
Unemployment pay 24hour even wage lower Why don’t ‘essential’ people forced still work get 24,half-true,-0.8176
We host issue associated high BMIs But correlation doesn’t prove causation there’s significant body research showing weight stigma weight cycling explain association see higher weight poor health outcome,mostly-false,-0.4497
Says President Barack Obama’s recent New York fundraising trip cost 25 million 50 million,pants-fire,0.0
Says Jon Huntsman support change Medicare would deny guaranteed benefit 980000 New Hampshire resident,half-true,0.5106
Video show man diving high bridge swimming pool moving boat,false,0.0772
What Joe Manchin say civility Today said wanted ‘beat living crap of’ Republican opponent debate,mostly-true,-0.3818
